epoch,lr,train loss,train acc,test loss,test acc,decay
0,0.01,1.9689801274201808,29.6,1.7658598331304698,38.98,"tensor([0.0100], device='cuda:0')"
1,0.01,1.7213239428324578,38.65,1.5850421709892077,45.0,"tensor([0.0100], device='cuda:0')"
2,0.01,1.6197864373524984,42.202,1.5469737175183418,46.09,"tensor([0.0100], device='cuda:0')"
3,0.01,1.5878318792734392,43.056,1.481020030302879,48.18,"tensor([0.0100], device='cuda:0')"
4,0.01,1.5697576611469954,43.7,1.5082424451143315,47.18,"tensor([0.0100], device='cuda:0')"
5,0.01,1.5604233243526557,44.056,1.4810539652139714,48.45,"tensor([0.0100], device='cuda:0')"
6,0.01,1.5529570292203854,44.39,1.4934539504540272,47.75,"tensor([0.0100], device='cuda:0')"
7,0.01,1.5441805616403237,44.79,1.472737131974636,49.24,"tensor([0.0100], device='cuda:0')"
8,0.01,1.5351931581130394,45.174,1.4632093157523718,48.4,"tensor([0.0100], device='cuda:0')"
9,0.01,1.535475125985268,45.272,1.467812908001435,48.91,"tensor([0.0100], device='cuda:0')"
